model,system,round,codebleu,ngram_match_score,weighted_ngram_match_score,syntax_match_score,dataflow_match_score,rouge1,rouge2,rougeL,rougeLsum,score_document,score_reference,score_reference_document
llama3.1-8b-lora1,beam,round_1,0.3285,0.0843,0.0910,0.6649,0.4739,0.3875,0.2212,0.3010,0.3875,42,2,10
llama3.1-8b-lora1,beam,round_2,0.6719,0.6064,0.6192,0.8783,0.5837,0.8638,0.8000,0.7895,0.8638,12,12,14
llama3.1-8b-lora1,beam,round_3,0.9483,0.9455,0.9748,0.9907,0.8821,0.9787,0.9739,0.9716,0.9787,47,70,77
llama3.1-8b-lora1,buckling,round_1,0.1926,0.0075,0.0454,0.6704,0.0471,0.0660,0.0373,0.0505,0.0660,25,7,10
llama3.1-8b-lora1,buckling,round_2,0.6266,0.5976,0.6678,0.8934,0.3474,0.7405,0.7400,0.7405,0.7405,0,17,37
llama3.1-8b-lora1,buckling,round_3,0.6011,0.5305,0.5523,0.9742,0.3474,0.8756,0.7538,0.8516,0.8756,22,15,0
llama3.1-8b-lora1,cable,round_1,0.2148,0.0024,0.0194,0.6846,0.1527,0.0565,0.0188,0.0377,0.0565,30,0,10
llama3.1-8b-lora1,cable,round_2,0.9524,0.9048,0.9081,0.9965,1.0000,1.0000,0.9921,0.9882,1.0000,84,70,78
llama3.1-8b-lora1,cable,round_3,0.4890,0.4018,0.4435,0.8000,0.3107,0.7126,0.6230,0.6659,0.7126,59,0,32
llama3.1-8b-lora1,camera,round_1,0.2819,0.0274,0.0753,0.6014,0.4238,0.2040,0.0980,0.1372,0.1940,2,0,17
llama3.1-8b-lora1,camera,round_2,0.9659,0.9724,0.9704,0.9924,0.9286,0.9931,0.9885,0.9931,0.9931,42,50,47
llama3.1-8b-lora1,camera,round_3,0.8586,0.9486,0.9531,0.9725,0.5603,0.9789,0.9610,0.9633,0.9789,12,40,22
llama3.1-8b-lora1,citybus,round_1,0.3481,0.1747,0.2271,0.7650,0.2257,0.6719,0.5348,0.5363,0.6719,85,0,37
llama3.1-8b-lora1,citybus,round_2,0.8412,0.7680,0.8937,0.9511,0.7521,0.8857,0.8562,0.8655,0.8857,12,62,67
llama3.1-8b-lora1,citybus,round_3,0.9939,0.9878,0.9880,1.0000,1.0000,0.9961,0.9936,0.9961,0.9961,74,72,70
llama3.1-8b-lora1,curiosity,round_1,0.3459,0.0812,0.1052,0.7500,0.4472,0.4331,0.2353,0.3459,0.4301,37,12,2
llama3.1-8b-lora1,curiosity,round_2,0.8883,0.8553,0.8798,0.9431,0.8750,0.9505,0.9105,0.9426,0.9505,84,73,70
llama3.1-8b-lora1,curiosity,round_3,0.6695,0.5690,0.6179,0.9040,0.5872,0.8393,0.7750,0.7147,0.8393,47,17,49
llama3.1-8b-lora1,feda,round_1,0.4427,0.2274,0.3209,0.8595,0.3632,0.5492,0.3984,0.3914,0.5492,12,32,22
llama3.1-8b-lora1,feda,round_2,0.8159,0.6420,0.8357,0.9526,0.8333,0.8571,0.8142,0.8477,0.8548,12,12,47
llama3.1-8b-lora1,feda,round_3,0.6844,0.6359,0.6426,0.8943,0.5647,0.7988,0.7282,0.7167,0.7968,42,27,37
llama3.1-8b-lora1,gator,round_1,0.5019,0.4029,0.4077,0.9008,0.2960,0.7696,0.5961,0.5637,0.7696,12,0,35
llama3.1-8b-lora1,gator,round_2,0.6659,0.3898,0.6821,0.9218,0.6698,0.6996,0.6148,0.6546,0.6938,29,12,29
llama3.1-8b-lora1,gator,round_3,0.9603,0.9651,0.9657,1.0000,0.9103,0.9894,0.9788,0.9868,0.9894,77,80,77
llama3.1-8b-lora1,gear,round_1,0.2484,0.0496,0.0655,0.6626,0.2160,0.3621,0.2071,0.2207,0.3621,38,12,32
llama3.1-8b-lora1,gear,round_2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,64,83,69
llama3.1-8b-lora1,gear,round_3,0.6521,0.6119,0.6361,0.9134,0.4468,0.8291,0.7899,0.7919,0.8291,25,12,42
llama3.1-8b-lora1,gps_imu,round_1,0.3762,0.1978,0.2124,0.8133,0.2814,0.5699,0.4076,0.3644,0.5678,22,15,17
llama3.1-8b-lora1,gps_imu,round_2,0.8065,0.8310,0.8388,0.9451,0.6113,0.9479,0.8877,0.8773,0.9479,34,12,47
llama3.1-8b-lora1,gps_imu,round_3,0.7914,0.9140,0.9115,0.9801,0.3601,0.9769,0.9643,0.9573,0.9769,12,82,75
llama3.1-8b-lora1,handler,round_1,0.4864,0.4094,0.4165,0.7567,0.3631,0.7566,0.5873,0.6953,0.7566,30,12,27
llama3.1-8b-lora1,handler,round_2,0.9797,0.9734,0.9748,0.9707,0.0000,0.9909,0.9872,0.9909,0.9909,50,55,86
llama3.1-8b-lora1,handler,round_3,0.6288,0.6276,0.6351,0.8633,0.3891,0.8938,0.7911,0.7549,0.8938,74,30,40
llama3.1-8b-lora1,hmmwv,round_1,0.4818,0.3462,0.3785,0.8843,0.3184,0.6999,0.5583,0.4828,0.6999,12,35,30
llama3.1-8b-lora1,hmmwv,round_2,0.6067,0.6119,0.6357,0.8750,0.3042,0.8250,0.7585,0.7818,0.8250,17,0,17
llama3.1-8b-lora1,hmmwv,round_3,0.6440,0.6933,0.7017,0.8667,0.3143,0.8920,0.8489,0.8518,0.8920,12,55,49
llama3.1-8b-lora1,kraz,round_1,0.3515,0.1649,0.1936,0.7740,0.2735,0.6342,0.4822,0.4956,0.6342,39,0,37
llama3.1-8b-lora1,kraz,round_2,0.8449,0.8071,0.8012,0.9247,0.8465,0.9269,0.8856,0.8584,0.9269,54,58,70
llama3.1-8b-lora1,kraz,round_3,0.3742,0.2085,0.2291,0.8318,0.2275,0.6853,0.5050,0.4562,0.6853,12,10,30
llama3.1-8b-lora1,lidar,round_1,0.3127,0.0679,0.0867,0.6637,0.4326,0.5237,0.2597,0.3309,0.5209,49,20,32
llama3.1-8b-lora1,lidar,round_2,0.8223,0.7905,0.9265,0.9576,0.6148,0.8973,0.8686,0.8802,0.8973,2,62,32
llama3.1-8b-lora1,lidar,round_3,0.4985,0.3633,0.4072,0.8191,0.4042,0.7136,0.5845,0.6173,0.7101,0,27,12
llama3.1-8b-lora1,m113,round_1,0.4294,0.2761,0.2979,0.8590,0.2844,0.7031,0.5702,0.5490,0.7031,34,25,30
llama3.1-8b-lora1,m113,round_2,0.7768,0.6724,0.8205,0.9461,0.6682,0.8469,0.8000,0.8190,0.8469,49,12,34
llama3.1-8b-lora1,m113,round_3,0.8548,0.9024,0.9049,0.9506,0.6614,0.9423,0.9256,0.9258,0.9423,12,62,39
llama3.1-8b-lora1,man,round_1,0.5920,0.5337,0.5388,0.9504,0.3453,0.8025,0.6743,0.7439,0.8025,87,34,17
llama3.1-8b-lora1,man,round_2,0.8491,0.9002,0.9048,0.9538,0.6376,0.9257,0.9069,0.9231,0.9257,12,42,44
llama3.1-8b-lora1,man,round_3,0.5994,0.6302,0.6582,0.8853,0.2241,0.8443,0.7943,0.8061,0.8443,67,29,49
llama3.1-8b-lora1,mass_spring_damper,round_1,0.3674,0.1478,0.1553,0.7824,0.3839,0.5642,0.3595,0.4332,0.5642,12,15,29
llama3.1-8b-lora1,mass_spring_damper,round_2,0.6762,0.5187,0.6545,0.8873,0.6442,0.8532,0.7631,0.6816,0.8507,57,40,54
llama3.1-8b-lora1,mass_spring_damper,round_3,0.8675,0.8140,0.8158,0.9724,0.8678,0.9825,0.9590,0.7439,0.9825,75,63,35
llama3.1-8b-lora1,particles,round_1,0.1926,0.0149,0.0558,0.5954,0.1045,0.1365,0.0892,0.1143,0.1365,20,7,0
llama3.1-8b-lora1,particles,round_2,0.8298,0.7989,0.7972,0.9410,0.7819,0.9501,0.9133,0.8721,0.9452,22,83,68
llama3.1-8b-lora1,particles,round_3,0.8267,0.8567,0.8618,0.9888,0.5993,0.9284,0.8884,0.9006,0.9284,32,50,73
llama3.1-8b-lora1,pendulum,round_1,0.3411,0.0722,0.0762,0.6926,0.5234,0.5151,0.3313,0.4024,0.5151,12,10,27
llama3.1-8b-lora1,pendulum,round_2,0.7579,0.7075,0.7288,0.9721,0.6231,0.8808,0.8263,0.8577,0.8808,62,15,37
llama3.1-8b-lora1,pendulum,round_3,0.8223,0.7047,0.7127,0.9713,0.9005,0.9054,0.8645,0.8919,0.9054,12,14,31
llama3.1-8b-lora1,rigid_highway,round_1,0.4441,0.3294,0.3386,0.8649,0.2437,0.6865,0.5366,0.4784,0.6865,17,30,25
llama3.1-8b-lora1,rigid_highway,round_2,0.8687,0.8197,0.9442,0.9736,0.7375,0.8716,0.8574,0.8716,0.8716,14,64,67
llama3.1-8b-lora1,rigid_highway,round_3,0.9607,0.9480,0.9496,0.9700,0.9754,0.9866,0.9793,0.9769,0.9866,24,72,72
llama3.1-8b-lora1,rigid_multipatches,round_1,0.3838,0.0399,0.1357,0.7350,0.6245,0.2281,0.1252,0.1931,0.2231,30,7,20
llama3.1-8b-lora1,rigid_multipatches,round_2,0.8264,0.7874,0.8467,0.9607,0.7110,0.8843,0.8423,0.8605,0.8813,0,34,47
llama3.1-8b-lora1,rigid_multipatches,round_3,0.9259,0.8501,0.8537,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,14,77,67
llama3.1-8b-lora1,rotor,round_1,0.3175,0.0247,0.0685,0.6993,0.4774,0.2479,0.1081,0.1509,0.2442,12,20,12
llama3.1-8b-lora1,rotor,round_2,0.9406,0.8933,0.8954,0.9847,0.9887,0.9919,0.9896,0.9919,0.9896,57,67,72
llama3.1-8b-lora1,rotor,round_3,0.7092,0.5977,0.6056,0.8638,0.7697,0.9020,0.7917,0.7667,0.9020,59,40,45
llama3.1-8b-lora1,scm,round_1,0.3620,0.1777,0.1910,0.8006,0.2788,0.5609,0.3841,0.3803,0.5609,25,25,7
llama3.1-8b-lora1,scm,round_2,0.5799,0.5726,0.5807,0.8706,0.2955,0.8876,0.7674,0.8184,0.8876,32,19,34
llama3.1-8b-lora1,scm,round_3,0.4921,0.4456,0.4901,0.7937,0.2389,0.7348,0.6471,0.6326,0.7348,14,2,15
llama3.1-8b-lora1,scm_hill,round_1,0.3743,0.2056,0.2158,0.7799,0.2958,0.6148,0.4322,0.4107,0.6148,32,27,25
llama3.1-8b-lora1,scm_hill,round_2,0.6081,0.6352,0.6664,0.8912,0.2398,0.8376,0.7935,0.7578,0.8376,17,44,44
llama3.1-8b-lora1,scm_hill,round_3,0.8468,0.8941,0.8982,0.9474,0.6476,0.9206,0.8988,0.9152,0.9206,54,54,44
llama3.1-8b-lora1,sedan,round_1,0.4274,0.0883,0.3206,0.8005,0.5000,0.3150,0.2112,0.2234,0.3119,7,15,17
llama3.1-8b-lora1,sedan,round_2,0.6539,0.4684,0.7296,0.9469,0.4706,0.7410,0.6432,0.6622,0.7393,19,22,22
llama3.1-8b-lora1,sedan,round_3,0.5666,0.5179,0.5445,0.8831,0.3207,0.8013,0.7261,0.7201,0.8013,12,40,30
llama3.1-8b-lora1,sensros,round_1,0.3732,0.1405,0.1718,0.7459,0.4345,0.5988,0.3679,0.4682,0.5988,64,0,12
llama3.1-8b-lora1,sensros,round_2,0.7725,0.8235,0.8318,0.9573,0.4775,0.9383,0.9203,0.9383,0.9383,57,34,37
llama3.1-8b-lora1,sensros,round_3,0.9789,0.9494,0.9661,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,59,72,77
llama3.1-8b-lora1,slider_crank,round_1,0.3373,0.0370,0.0747,0.6848,0.5526,0.3381,0.1508,0.2227,0.3340,0,7,12
llama3.1-8b-lora1,slider_crank,round_2,0.8047,0.6911,0.7855,0.8753,0.8669,0.8571,0.7763,0.7863,0.8571,59,37,57
llama3.1-8b-lora1,slider_crank,round_3,0.9077,0.9153,0.9172,0.9974,0.8008,0.9804,0.9607,0.9779,0.9804,87,57,62
llama3.1-8b-lora1,tablecloth,round_1,0.0564,0.0019,0.0176,0.0406,0.1654,0.0129,0.0058,0.0129,0.0129,0,0,10
llama3.1-8b-lora1,tablecloth,round_2,0.6713,0.6925,0.6972,0.8600,0.4355,0.9020,0.8297,0.7980,0.9020,88,29,51
llama3.1-8b-lora1,tablecloth,round_3,0.9501,0.9407,0.9430,0.9901,0.9265,0.9658,0.9637,0.9596,0.9658,36,27,34
llama3.1-8b-lora1,turtlebot,round_1,0.3332,0.0509,0.0590,0.6957,0.5271,0.4374,0.1809,0.2838,0.4274,34,12,12
llama3.1-8b-lora1,turtlebot,round_2,0.8405,0.7703,0.7897,0.9204,0.8816,0.9651,0.9048,0.8952,0.9651,63,75,68
llama3.1-8b-lora1,turtlebot,round_3,0.4594,0.3967,0.4345,0.8048,0.2014,0.7515,0.6479,0.6536,0.7491,55,19,32
llama3.1-8b-lora1,uazbus,round_1,0.4519,0.3339,0.3396,0.8650,0.2691,0.7383,0.5714,0.5052,0.7383,37,22,34
llama3.1-8b-lora1,uazbus,round_2,0.7985,0.6163,0.8263,0.9286,0.8228,0.8249,0.7583,0.7374,0.8249,78,59,62
llama3.1-8b-lora1,uazbus,round_3,0.8619,0.8901,0.9127,0.9579,0.6867,0.9370,0.9106,0.9013,0.9370,12,32,29
llama3.1-8b-lora1,veh_app,round_1,0.3390,0.1616,0.1958,0.7206,0.2782,0.6783,0.4507,0.4065,0.6756,12,0,49
llama3.1-8b-lora1,veh_app,round_2,0.8460,0.8443,0.8477,0.9377,0.7541,0.9051,0.8574,0.8763,0.9051,12,12,20
llama3.1-8b-lora1,veh_app,round_3,0.8861,0.8554,0.8588,0.9770,0.8535,0.9458,0.9175,0.9117,0.9458,15,39,37
llama3.1-8b-lora1,vehros,round_1,0.4821,0.2267,0.3242,0.7523,0.6250,0.6833,0.4855,0.4990,0.6756,25,0,27
llama3.1-8b-lora1,vehros,round_2,0.6001,0.5435,0.5732,0.9113,0.3723,0.8396,0.7669,0.7016,0.8396,79,35,0
llama3.1-8b-lora1,vehros,round_3,0.4949,0.4012,0.4844,0.8008,0.2930,0.6590,0.6204,0.5792,0.6590,25,17,27
llama3.1-8b-lora1,viper,round_1,0.2866,0.0535,0.0572,0.6849,0.3507,0.5047,0.2420,0.3352,0.5009,22,12,32
llama3.1-8b-lora1,viper,round_2,0.9480,0.9488,0.9488,0.9907,0.9036,1.0000,0.9771,0.9715,1.0000,72,84,80
llama3.1-8b-lora1,viper,round_3,0.7703,0.7505,0.7634,0.9091,0.6581,0.8951,0.8301,0.8694,0.8951,45,40,44
llama3.3-70b-lora1,art,round_1,0.5980,0.5123,0.5632,0.9358,0.3805,0.7950,0.6874,0.7801,0.7950,22,15,22
llama3.3-70b-lora1,art,round_2,0.9712,0.9423,0.9663,0.9893,0.9867,0.9705,0.9627,0.9705,0.9705,12,55,70
llama3.3-70b-lora1,art,round_3,0.9390,0.9247,0.9437,0.9893,0.8982,0.9742,0.9611,0.9561,0.9742,74,60,67
llama3.3-70b-lora1,beam,round_1,0.3433,0.0607,0.0892,0.7684,0.4550,0.4500,0.2117,0.3000,0.4500,34,12,25
llama3.3-70b-lora1,beam,round_2,0.8172,0.7795,0.7873,0.9465,0.7554,0.9462,0.9434,0.9462,0.9462,29,60,53
llama3.3-70b-lora1,beam,round_3,0.9787,0.9569,0.9670,0.9907,1.0000,0.9940,0.9891,0.9940,0.9940,62,78,73
llama3.3-70b-lora1,buckling,round_1,0.2492,0.0465,0.0771,0.7044,0.1687,0.4447,0.2490,0.3006,0.4405,17,22,2
llama3.3-70b-lora1,buckling,round_2,0.4861,0.3534,0.4954,0.8126,0.2829,0.5813,0.5804,0.5813,0.5813,25,27,12
llama3.3-70b-lora1,buckling,round_3,0.6926,0.5694,0.5748,0.9887,0.6377,0.9043,0.7821,0.8812,0.9043,47,37,54
llama3.3-70b-lora1,cable,round_1,0.3693,0.0206,0.0305,0.8459,0.5802,0.3317,0.1746,0.2463,0.3317,19,0,20
llama3.3-70b-lora1,cable,round_2,0.9627,0.9237,0.9271,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,22,83,85
llama3.3-70b-lora1,cable,round_3,0.5335,0.4184,0.4449,0.8336,0.4369,0.7318,0.6074,0.6689,0.7318,26,27,52
llama3.3-70b-lora1,camera,round_1,0.3688,0.2065,0.2134,0.6760,0.3792,0.6438,0.4169,0.4624,0.6416,12,30,12
llama3.3-70b-lora1,camera,round_2,0.9705,0.9823,0.9830,0.9924,0.9244,0.9954,0.9931,0.9954,0.9954,12,72,54
llama3.3-70b-lora1,camera,round_3,0.8631,0.9281,0.9370,0.9725,0.6148,0.9681,0.9460,0.9549,0.9681,25,32,22
llama3.3-70b-lora1,citybus,round_1,0.4623,0.3040,0.3804,0.8197,0.3451,0.7297,0.5837,0.4545,0.7297,0,0,7
llama3.3-70b-lora1,citybus,round_2,0.8731,0.7679,0.9011,0.9620,0.8613,0.8744,0.8382,0.8632,0.8744,37,67,67
llama3.3-70b-lora1,citybus,round_3,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,49,72,78
llama3.3-70b-lora1,curiosity,round_1,0.3079,0.0781,0.1355,0.7009,0.3171,0.3841,0.1911,0.2444,0.3841,12,20,22
llama3.3-70b-lora1,curiosity,round_2,0.8441,0.7961,0.8380,0.9715,0.7708,0.9266,0.8798,0.8301,0.9266,45,43,52
llama3.3-70b-lora1,curiosity,round_3,0.7048,0.6214,0.6357,0.8983,0.6638,0.8912,0.7963,0.6632,0.8912,57,12,33
llama3.3-70b-lora1,feda,round_1,0.4993,0.3058,0.4706,0.8981,0.3229,0.6941,0.5717,0.4338,0.6941,88,0,20
llama3.3-70b-lora1,feda,round_2,0.5063,0.2409,0.6044,0.8763,0.3034,0.3808,0.3572,0.3751,0.3808,14,25,25
llama3.3-70b-lora1,feda,round_3,0.6618,0.6742,0.6802,0.9112,0.3817,0.8490,0.7564,0.7569,0.8431,12,66,39
llama3.3-70b-lora1,gator,round_1,0.5162,0.4122,0.4347,0.8815,0.3363,0.7571,0.6156,0.5277,0.7571,24,24,12
llama3.3-70b-lora1,gator,round_2,0.7411,0.6109,0.7010,0.9486,0.7040,0.8450,0.7527,0.7658,0.8432,58,0,47
llama3.3-70b-lora1,gator,round_3,0.9805,0.9651,0.9657,1.0000,0.9910,0.9947,0.9815,0.9921,0.9947,47,75,72
llama3.3-70b-lora1,gear,round_1,0.2460,0.0488,0.0575,0.5922,0.2857,0.2698,0.1421,0.1935,0.2698,2,7,37
llama3.3-70b-lora1,gear,round_2,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,62,88,67
llama3.3-70b-lora1,gear,round_3,0.6769,0.6773,0.6961,0.9149,0.4191,0.8314,0.8133,0.8217,0.8314,40,45,27
llama3.3-70b-lora1,gps_imu,round_1,0.3929,0.2255,0.2403,0.8412,0.2644,0.6142,0.4397,0.4522,0.6142,12,20,17
llama3.3-70b-lora1,gps_imu,round_2,0.8218,0.8505,0.8449,0.9451,0.6469,0.9462,0.9102,0.8692,0.9462,29,59,59
llama3.3-70b-lora1,gps_imu,round_3,0.8016,0.9333,0.9301,0.9801,0.3631,0.9911,0.9768,0.9769,0.9911,69,82,77
llama3.3-70b-lora1,handler,round_1,0.4489,0.3293,0.3437,0.6958,0.4268,0.7280,0.5667,0.5562,0.7280,57,22,12
llama3.3-70b-lora1,handler,round_2,0.9775,0.9635,0.9758,0.9707,0.0000,0.9964,0.9928,0.9964,0.9964,55,55,70
llama3.3-70b-lora1,handler,round_3,0.6712,0.6785,0.6870,0.9165,0.4027,0.9016,0.8312,0.8368,0.9016,95,35,35
llama3.3-70b-lora1,hmmwv,round_1,0.5190,0.4106,0.4189,0.9146,0.3318,0.7597,0.6353,0.6953,0.7597,54,0,39
llama3.3-70b-lora1,hmmwv,round_2,0.5842,0.5008,0.5744,0.8475,0.4142,0.6902,0.5898,0.5906,0.6902,12,30,37
llama3.3-70b-lora1,hmmwv,round_3,0.6903,0.6985,0.7193,0.8738,0.4694,0.9376,0.8704,0.8799,0.9376,62,37,64
llama3.3-70b-lora1,kraz,round_1,0.4625,0.3276,0.3554,0.8531,0.3139,0.7146,0.5770,0.5122,0.7146,0,0,17
llama3.3-70b-lora1,kraz,round_2,0.6916,0.6435,0.6415,0.9341,0.5472,0.8824,0.8278,0.8235,0.8824,12,37,32
llama3.3-70b-lora1,kraz,round_3,0.5042,0.2464,0.3878,0.8995,0.4831,0.5862,0.4091,0.4131,0.5847,88,0,37
llama3.3-70b-lora1,lidar,round_1,0.3302,0.0759,0.1179,0.7083,0.4186,0.5673,0.2921,0.3493,0.5651,40,0,20
llama3.3-70b-lora1,lidar,round_2,0.7889,0.7305,0.9053,0.9496,0.5704,0.8617,0.8353,0.8357,0.8617,25,22,17
llama3.3-70b-lora1,lidar,round_3,0.5542,0.4420,0.4576,0.8369,0.4803,0.7428,0.6048,0.6402,0.7361,20,22,27
llama3.3-70b-lora1,m113,round_1,0.3691,0.1977,0.2107,0.8016,0.2667,0.6381,0.4709,0.4862,0.6381,12,20,25
llama3.3-70b-lora1,m113,round_2,0.6795,0.6686,0.6821,0.9218,0.4455,0.8676,0.8184,0.6351,0.8676,0,20,24
llama3.3-70b-lora1,m113,round_3,0.7504,0.8498,0.8601,0.9529,0.3386,0.9494,0.9055,0.8713,0.9494,12,14,37
llama3.3-70b-lora1,man,round_1,0.4645,0.3728,0.3919,0.8512,0.2422,0.7475,0.6180,0.5364,0.7475,12,25,30
llama3.3-70b-lora1,man,round_2,0.7484,0.8288,0.8595,0.9864,0.3188,0.9548,0.9144,0.8920,0.9548,14,12,40
llama3.3-70b-lora1,man,round_3,0.6114,0.6282,0.6361,0.8872,0.2941,0.7863,0.7207,0.6755,0.7863,37,25,40
llama3.3-70b-lora1,mass_spring_damper,round_1,0.3500,0.0723,0.1446,0.7546,0.4286,0.3542,0.2170,0.2696,0.3542,2,19,37
llama3.3-70b-lora1,mass_spring_damper,round_2,0.7040,0.5854,0.7722,0.9249,0.5337,0.8617,0.8074,0.8152,0.8617,34,42,47
llama3.3-70b-lora1,mass_spring_damper,round_3,0.9506,0.9018,0.9031,0.9975,1.0000,0.9848,0.9730,0.9754,0.9848,59,57,63
llama3.3-70b-lora1,particles,round_1,0.2230,0.0306,0.0681,0.5644,0.2289,0.1609,0.0576,0.1130,0.1609,40,10,10
llama3.3-70b-lora1,particles,round_2,0.8468,0.8201,0.8230,0.9498,0.7942,0.9681,0.9337,0.8799,0.9681,75,72,72
llama3.3-70b-lora1,particles,round_3,0.9313,0.8698,0.8709,0.9981,0.9865,0.9616,0.9299,0.9143,0.9616,29,62,68
llama3.3-70b-lora1,pendulum,round_1,0.3547,0.0700,0.1239,0.7172,0.5078,0.4959,0.2815,0.3393,0.4959,32,12,27
llama3.3-70b-lora1,pendulum,round_2,0.8730,0.8250,0.8252,0.9880,0.8538,0.9393,0.9037,0.9315,0.9393,75,62,64
llama3.3-70b-lora1,pendulum,round_3,0.8417,0.8023,0.8399,0.9427,0.7820,0.9815,0.9576,0.9259,0.9815,74,65,58
llama3.3-70b-lora1,rigid_highway,round_1,0.4411,0.2793,0.2997,0.8156,0.3697,0.6069,0.3973,0.4166,0.6047,37,0,15
llama3.3-70b-lora1,rigid_highway,round_2,0.8775,0.8697,0.9458,0.9880,0.7066,0.9345,0.9195,0.9302,0.9345,27,67,90
llama3.3-70b-lora1,rigid_highway,round_3,0.8945,0.9478,0.9496,0.9675,0.7131,0.9854,0.9757,0.9757,0.9806,12,32,80
llama3.3-70b-lora1,rigid_multipatches,round_1,0.5166,0.2201,0.4004,0.8410,0.6047,0.6814,0.5199,0.5031,0.6761,4,0,27
llama3.3-70b-lora1,rigid_multipatches,round_2,0.7524,0.6530,0.7950,0.9547,0.6069,0.8538,0.7779,0.7844,0.8538,0,12,25
llama3.3-70b-lora1,rigid_multipatches,round_3,0.9259,0.8501,0.8537,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,27,67,77
llama3.3-70b-lora1,rotor,round_1,0.2580,0.0810,0.0988,0.6078,0.2444,0.4317,0.2569,0.3281,0.4317,29,25,27
llama3.3-70b-lora1,rotor,round_2,0.7728,0.8923,0.9051,0.9891,0.3045,0.9966,0.9943,0.9966,0.9943,59,59,72
llama3.3-70b-lora1,rotor,round_3,0.6422,0.6749,0.6813,0.8750,0.3375,0.9450,0.8618,0.8949,0.9450,37,14,44
llama3.3-70b-lora1,scm,round_1,0.4623,0.1857,0.3705,0.8844,0.4087,0.5739,0.4416,0.3898,0.5720,24,0,24
llama3.3-70b-lora1,scm,round_2,0.6448,0.6709,0.6729,0.9666,0.2687,0.8932,0.8062,0.8758,0.8932,47,12,51
llama3.3-70b-lora1,scm,round_3,0.6025,0.5612,0.6530,0.8684,0.3274,0.7785,0.7056,0.6408,0.7785,0,32,30
llama3.3-70b-lora1,scm_hill,round_1,0.5073,0.2373,0.4922,0.8914,0.4085,0.5975,0.4659,0.3757,0.5957,22,20,12
llama3.3-70b-lora1,scm_hill,round_2,0.4823,0.3385,0.4956,0.8435,0.2515,0.4738,0.4394,0.4186,0.4738,12,27,39
llama3.3-70b-lora1,scm_hill,round_3,0.7035,0.4686,0.7963,0.9280,0.6211,0.7338,0.6610,0.6872,0.7338,12,25,30
llama3.3-70b-lora1,sedan,round_1,0.3506,0.1936,0.2368,0.7596,0.2124,0.6769,0.5376,0.4502,0.6769,25,25,30
llama3.3-70b-lora1,sedan,round_2,0.5971,0.4756,0.5626,0.9321,0.4183,0.7387,0.6043,0.7073,0.7387,14,0,42
llama3.3-70b-lora1,sedan,round_3,0.6253,0.5957,0.6039,0.8809,0.4207,0.7112,0.6524,0.6822,0.7093,59,0,25
llama3.3-70b-lora1,sensros,round_1,0.5844,0.4317,0.4973,0.8313,0.5774,0.7756,0.6718,0.7231,0.7739,22,15,12
llama3.3-70b-lora1,sensros,round_2,0.8435,0.8407,0.8452,0.9609,0.7275,0.9410,0.9157,0.8765,0.9410,25,37,57
llama3.3-70b-lora1,sensros,round_3,0.9918,0.9880,0.9880,0.9911,1.0000,1.0000,0.9969,0.9938,1.0000,69,95,75
llama3.3-70b-lora1,slider_crank,round_1,0.2492,0.0404,0.0514,0.6522,0.2526,0.2902,0.1383,0.1983,0.2902,15,29,39
llama3.3-70b-lora1,slider_crank,round_2,0.8327,0.7192,0.8163,0.8961,0.8992,0.8607,0.8078,0.8242,0.8607,54,49,42
llama3.3-70b-lora1,slider_crank,round_3,0.9106,0.9157,0.9218,1.0000,0.8048,0.9829,0.9632,0.9804,0.9829,59,70,67
llama3.3-70b-lora1,tablecloth,round_1,0.2480,0.0425,0.0532,0.6117,0.2846,0.2958,0.0932,0.2056,0.2930,0,7,32
llama3.3-70b-lora1,tablecloth,round_2,0.6560,0.6986,0.7052,0.8621,0.3581,0.9287,0.8551,0.8452,0.9287,22,42,66
llama3.3-70b-lora1,tablecloth,round_3,0.8125,0.9497,0.9516,0.9941,0.3546,0.9588,0.9567,0.9588,0.9588,12,20,29
llama3.3-70b-lora1,turtlebot,round_1,0.4283,0.2640,0.2842,0.7000,0.4651,0.6762,0.5062,0.5574,0.6639,84,12,22
llama3.3-70b-lora1,turtlebot,round_2,0.3675,0.2474,0.3080,0.6713,0.2434,0.6405,0.5353,0.6198,0.6405,69,14,12
llama3.3-70b-lora1,turtlebot,round_3,0.4795,0.3363,0.4257,0.7928,0.3633,0.6314,0.4636,0.4969,0.6296,47,14,12
llama3.3-70b-lora1,uazbus,round_1,0.3705,0.1994,0.2372,0.7989,0.2466,0.6922,0.5591,0.5268,0.6922,12,0,20
llama3.3-70b-lora1,uazbus,round_2,0.6511,0.6380,0.7357,0.9355,0.2953,0.8925,0.8118,0.8208,0.8925,12,22,54
llama3.3-70b-lora1,uazbus,round_3,0.7069,0.6234,0.9127,0.9703,0.3213,0.8200,0.7930,0.7669,0.8200,7,34,42
